 # Time,     Mach,      alfa,      beta,      Cd,      Cd0,     Cd2,     CL_alfa,     Cn_p_alfa,     Cn_q_alfa 
4.410e-03, 2.321e+00, 1.290e-03, 1.601e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.420e-03, 2.321e+00, 7.701e-04, 1.835e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.430e-03, 2.321e+00, 2.932e-04, 1.935e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.440e-03, 2.321e+00, -2.789e-04, 1.928e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.450e-03, 2.321e+00, -9.410e-04, 1.744e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.460e-03, 2.321e+00, -1.272e-03, 1.567e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.470e-03, 2.321e+00, -1.722e-03, 1.201e-03, 3.313e-01, 3.313e-01, 4.995e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.480e-03, 2.321e+00, -2.029e-03, 8.172e-04, 3.313e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.490e-03, 2.321e+00, -2.289e-03, 3.009e-04, 3.313e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.500e-03, 2.321e+00, -2.450e-03, -4.258e-04, 3.313e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.510e-03, 2.321e+00, -2.456e-03, -7.971e-04, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.520e-03, 2.321e+00, -2.355e-03, -1.423e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.530e-03, 2.321e+00, -2.144e-03, -1.976e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.540e-03, 2.321e+00, -1.803e-03, -2.516e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.550e-03, 2.321e+00, -1.282e-03, -3.048e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.560e-03, 2.321e+00, -6.260e-04, -3.472e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.570e-03, 2.321e+00, -4.808e-05, -3.701e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.580e-03, 2.321e+00, 7.267e-04, -3.852e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.590e-03, 2.321e+00, 1.291e-03, -3.863e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.600e-03, 2.321e+00, 2.128e-03, -3.736e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.610e-03, 2.321e+00, 2.918e-03, -3.450e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.620e-03, 2.321e+00, 3.581e-03, -3.067e-03, 3.314e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.630e-03, 2.321e+00, 4.234e-03, -2.519e-03, 3.315e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.640e-03, 2.321e+00, 4.784e-03, -1.865e-03, 3.315e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.650e-03, 2.321e+00, 5.234e-03, -1.091e-03, 3.315e-01, 3.313e-01, 4.996e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.660e-03, 2.321e+00, 5.591e-03, -8.854e-05, 3.315e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.670e-03, 2.321e+00, 5.746e-03, 9.115e-04, 3.315e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.680e-03, 2.321e+00, 5.743e-03, 1.717e-03, 3.315e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.690e-03, 2.321e+00, 5.547e-03, 2.861e-03, 3.315e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.700e-03, 2.321e+00, 5.157e-03, 3.912e-03, 3.315e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.710e-03, 2.321e+00, 4.646e-03, 4.798e-03, 3.316e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.720e-03, 2.321e+00, 3.934e-03, 5.669e-03, 3.316e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.730e-03, 2.321e+00, 3.067e-03, 6.425e-03, 3.316e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.740e-03, 2.321e+00, 2.089e-03, 7.030e-03, 3.316e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.750e-03, 2.321e+00, 9.642e-04, 7.493e-03, 3.316e-01, 3.313e-01, 4.997e+00, 2.749e+00, -6.700e-01, -3.000e-03
4.760e-03, 2.321e+00, -5.532e-04, 7.810e-03, 3.317e-01, 3.313e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.770e-03, 2.321e+00, -1.665e-03, 7.846e-03, 3.317e-01, 3.313e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.780e-03, 2.321e+00, -2.981e-03, 7.686e-03, 3.317e-01, 3.313e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.790e-03, 2.321e+00, -4.140e-03, 7.357e-03, 3.317e-01, 3.313e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.800e-03, 2.321e+00, -5.216e-03, 6.877e-03, 3.317e-01, 3.313e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.810e-03, 2.321e+00, -6.593e-03, 5.965e-03, 3.317e-01, 3.313e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.820e-03, 2.321e+00, -7.638e-03, 4.968e-03, 3.318e-01, 3.314e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.830e-03, 2.321e+00, -8.526e-03, 3.794e-03, 3.318e-01, 3.314e-01, 4.997e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.840e-03, 2.321e+00, -9.194e-03, 2.544e-03, 3.318e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.850e-03, 2.321e+00, -9.689e-03, 1.130e-03, 3.318e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.860e-03, 2.321e+00, -9.993e-03, -7.634e-04, 3.319e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.870e-03, 2.321e+00, -9.976e-03, -2.238e-03, 3.319e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.880e-03, 2.321e+00, -9.731e-03, -3.754e-03, 3.319e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.890e-03, 2.321e+00, -9.196e-03, -5.379e-03, 3.319e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.900e-03, 2.321e+00, -8.506e-03, -6.734e-03, 3.319e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.910e-03, 2.321e+00, -7.375e-03, -8.283e-03, 3.320e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.920e-03, 2.321e+00, -6.193e-03, -9.446e-03, 3.320e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.930e-03, 2.321e+00, -4.722e-03, -1.050e-02, 3.320e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.940e-03, 2.321e+00, -3.421e-03, -1.118e-02, 3.320e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.950e-03, 2.321e+00, -1.472e-03, -1.184e-02, 3.321e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.960e-03, 2.321e+00, 8.141e-04, -1.216e-02, 3.321e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.970e-03, 2.321e+00, 2.487e-03, -1.212e-02, 3.321e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.980e-03, 2.321e+00, 4.220e-03, -1.184e-02, 3.322e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
4.990e-03, 2.320e+00, 6.267e-03, -1.116e-02, 3.322e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.000e-03, 2.320e+00, 8.060e-03, -1.022e-02, 3.322e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.010e-03, 2.320e+00, 9.549e-03, -9.123e-03, 3.322e-01, 3.314e-01, 4.998e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.020e-03, 2.320e+00, 1.117e-02, -7.480e-03, 3.323e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.030e-03, 2.320e+00, 1.232e-02, -5.855e-03, 3.323e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.040e-03, 2.320e+00, 1.314e-02, -4.279e-03, 3.323e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.050e-03, 2.320e+00, 1.391e-02, -1.983e-03, 3.324e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.060e-03, 2.320e+00, 1.429e-02, 7.133e-04, 3.324e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.070e-03, 2.320e+00, 1.426e-02, 2.391e-03, 3.324e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.080e-03, 2.320e+00, 1.394e-02, 4.562e-03, 3.325e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.090e-03, 2.320e+00, 1.320e-02, 6.864e-03, 3.325e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.100e-03, 2.320e+00, 1.211e-02, 9.005e-03, 3.325e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.110e-03, 2.320e+00, 1.068e-02, 1.096e-02, 3.326e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.120e-03, 2.320e+00, 9.167e-03, 1.249e-02, 3.326e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.130e-03, 2.320e+00, 7.004e-03, 1.407e-02, 3.326e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.140e-03, 2.320e+00, 5.298e-03, 1.497e-02, 3.326e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.150e-03, 2.320e+00, 2.655e-03, 1.588e-02, 3.327e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.160e-03, 2.320e+00, 5.439e-04, 1.627e-02, 3.327e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.170e-03, 2.320e+00, -2.249e-03, 1.634e-02, 3.327e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.180e-03, 2.320e+00, -5.370e-03, 1.586e-02, 3.328e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.190e-03, 2.320e+00, -7.432e-03, 1.519e-02, 3.328e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.200e-03, 2.320e+00, -9.409e-03, 1.425e-02, 3.328e-01, 3.314e-01, 4.999e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.210e-03, 2.320e+00, -1.184e-02, 1.260e-02, 3.329e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.220e-03, 2.320e+00, -1.399e-02, 1.053e-02, 3.329e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.230e-03, 2.320e+00, -1.544e-02, 8.615e-03, 3.330e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.240e-03, 2.320e+00, -1.688e-02, 5.946e-03, 3.330e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.250e-03, 2.320e+00, -1.774e-02, 3.477e-03, 3.330e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.260e-03, 2.320e+00, -1.821e-02, 1.101e-03, 3.331e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.270e-03, 2.320e+00, -1.835e-02, -1.989e-03, 3.331e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.280e-03, 2.320e+00, -1.791e-02, -5.277e-03, 3.331e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.290e-03, 2.320e+00, -1.721e-02, -7.655e-03, 3.332e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.300e-03, 2.320e+00, -1.589e-02, -1.048e-02, 3.332e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.310e-03, 2.320e+00, -1.435e-02, -1.278e-02, 3.332e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.320e-03, 2.320e+00, -1.254e-02, -1.479e-02, 3.333e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.330e-03, 2.320e+00, -9.745e-03, -1.701e-02, 3.333e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.340e-03, 2.320e+00, -7.473e-03, -1.830e-02, 3.334e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.350e-03, 2.320e+00, -4.443e-03, -1.946e-02, 3.334e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.360e-03, 2.320e+00, -1.809e-03, -2.004e-02, 3.334e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.370e-03, 2.320e+00, 1.577e-03, -2.026e-02, 3.335e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.380e-03, 2.320e+00, 4.628e-03, -1.996e-02, 3.335e-01, 3.314e-01, 5.000e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.390e-03, 2.320e+00, 7.642e-03, -1.920e-02, 3.335e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.400e-03, 2.320e+00, 1.087e-02, -1.781e-02, 3.336e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.410e-03, 2.320e+00, 1.350e-02, -1.614e-02, 3.336e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.420e-03, 2.320e+00, 1.638e-02, -1.354e-02, 3.337e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.430e-03, 2.320e+00, 1.832e-02, -1.109e-02, 3.337e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.440e-03, 2.320e+00, 2.002e-02, -8.100e-03, 3.337e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.450e-03, 2.320e+00, 2.095e-02, -5.760e-03, 3.338e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.460e-03, 2.320e+00, 2.173e-02, -2.658e-03, 3.338e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.470e-03, 2.320e+00, 2.205e-02, 1.144e-03, 3.339e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.480e-03, 2.320e+00, 2.189e-02, 3.817e-03, 3.339e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.490e-03, 2.320e+00, 2.079e-02, 8.484e-03, 3.339e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.500e-03, 2.320e+00, 1.974e-02, 1.097e-02, 3.340e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.510e-03, 2.320e+00, 1.833e-02, 1.341e-02, 3.340e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.520e-03, 2.320e+00, 1.584e-02, 1.655e-02, 3.340e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.530e-03, 2.320e+00, 1.285e-02, 1.918e-02, 3.341e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.540e-03, 2.320e+00, 1.045e-02, 2.074e-02, 3.341e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.550e-03, 2.320e+00, 7.426e-03, 2.216e-02, 3.342e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.560e-03, 2.320e+00, 3.638e-03, 2.326e-02, 3.342e-01, 3.314e-01, 5.001e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.570e-03, 2.320e+00, 3.734e-04, 2.369e-02, 3.342e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.580e-03, 2.320e+00, -3.064e-03, 2.364e-02, 3.343e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.590e-03, 2.320e+00, -7.901e-03, 2.272e-02, 3.343e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.600e-03, 2.319e+00, -1.083e-02, 2.162e-02, 3.344e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.610e-03, 2.319e+00, -1.358e-02, 2.016e-02, 3.344e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.620e-03, 2.319e+00, -1.654e-02, 1.802e-02, 3.344e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.630e-03, 2.319e+00, -1.954e-02, 1.499e-02, 3.345e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.640e-03, 2.319e+00, -2.179e-02, 1.181e-02, 3.345e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.650e-03, 2.319e+00, -2.373e-02, 7.746e-03, 3.346e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.660e-03, 2.319e+00, -2.455e-02, 5.079e-03, 3.346e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.670e-03, 2.319e+00, -2.519e-02, 1.173e-03, 3.346e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.680e-03, 2.319e+00, -2.524e-02, -2.428e-03, 3.347e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.690e-03, 2.319e+00, -2.450e-02, -7.199e-03, 3.347e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.700e-03, 2.319e+00, -2.343e-02, -1.046e-02, 3.347e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.710e-03, 2.319e+00, -2.198e-02, -1.347e-02, 3.348e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.720e-03, 2.319e+00, -1.965e-02, -1.691e-02, 3.348e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.730e-03, 2.319e+00, -1.645e-02, -2.024e-02, 3.348e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.740e-03, 2.319e+00, -1.344e-02, -2.251e-02, 3.349e-01, 3.314e-01, 5.002e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.750e-03, 2.319e+00, -1.027e-02, -2.425e-02, 3.349e-01, 3.314e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.760e-03, 2.319e+00, -5.818e-03, -2.585e-02, 3.350e-01, 3.314e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.770e-03, 2.319e+00, -2.409e-03, -2.650e-02, 3.350e-01, 3.314e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.780e-03, 2.319e+00, 1.771e-03, -2.668e-02, 3.350e-01, 3.315e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.790e-03, 2.319e+00, 5.477e-03, -2.630e-02, 3.351e-01, 3.315e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.800e-03, 2.319e+00, 9.872e-03, -2.513e-02, 3.351e-01, 3.315e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.810e-03, 2.319e+00, 1.407e-02, -2.322e-02, 3.351e-01, 3.315e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.820e-03, 2.319e+00, 1.695e-02, -2.134e-02, 3.352e-01, 3.315e-01, 5.003e+00, 2.748e+00, -6.700e-01, -3.000e-03
5.830e-03, 2.319e+00, 2.000e-02, -1.868e-02, 3.352e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.840e-03, 2.319e+00, 2.308e-02, -1.497e-02, 3.352e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.850e-03, 2.319e+00, 2.544e-02, -1.082e-02, 3.353e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.860e-03, 2.319e+00, 2.655e-02, -8.022e-03, 3.353e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.870e-03, 2.319e+00, 2.779e-02, -2.421e-03, 3.354e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.880e-03, 2.319e+00, 2.797e-02, 1.115e-03, 3.354e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.890e-03, 2.319e+00, 2.761e-02, 5.222e-03, 3.354e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.900e-03, 2.319e+00, 2.630e-02, 1.031e-02, 3.355e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.910e-03, 2.319e+00, 2.488e-02, 1.357e-02, 3.355e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.920e-03, 2.319e+00, 2.302e-02, 1.668e-02, 3.355e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.930e-03, 2.319e+00, 2.019e-02, 2.018e-02, 3.355e-01, 3.315e-01, 5.003e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.940e-03, 2.319e+00, 1.720e-02, 2.291e-02, 3.356e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.950e-03, 2.319e+00, 1.303e-02, 2.565e-02, 3.356e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.960e-03, 2.319e+00, 8.829e-03, 2.750e-02, 3.356e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.970e-03, 2.319e+00, 4.210e-03, 2.868e-02, 3.357e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.980e-03, 2.319e+00, -3.735e-04, 2.910e-02, 3.357e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
5.990e-03, 2.319e+00, -3.628e-03, 2.895e-02, 3.357e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.000e-03, 2.319e+00, -9.267e-03, 2.780e-02, 3.358e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.010e-03, 2.319e+00, -1.287e-02, 2.642e-02, 3.358e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.020e-03, 2.319e+00, -1.621e-02, 2.461e-02, 3.358e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.030e-03, 2.319e+00, -2.018e-02, 2.162e-02, 3.359e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.040e-03, 2.319e+00, -2.310e-02, 1.860e-02, 3.359e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.050e-03, 2.319e+00, -2.612e-02, 1.428e-02, 3.359e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.060e-03, 2.319e+00, -2.798e-02, 1.042e-02, 3.359e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.070e-03, 2.319e+00, -2.930e-02, 6.178e-03, 3.360e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.080e-03, 2.319e+00, -3.001e-02, 1.331e-03, 3.360e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.090e-03, 2.319e+00, -2.996e-02, -3.084e-03, 3.360e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.100e-03, 2.319e+00, -2.917e-02, -7.835e-03, 3.360e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.110e-03, 2.319e+00, -2.782e-02, -1.197e-02, 3.361e-01, 3.315e-01, 5.004e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.120e-03, 2.319e+00, -2.608e-02, -1.554e-02, 3.361e-01, 3.315e-01, 5.005e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.130e-03, 2.319e+00, -2.324e-02, -1.967e-02, 3.361e-01, 3.315e-01, 5.005e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.140e-03, 2.319e+00, -1.997e-02, -2.309e-02, 3.362e-01, 3.315e-01, 5.005e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.150e-03, 2.319e+00, -1.655e-02, -2.573e-02, 3.362e-01, 3.315e-01, 5.005e+00, 2.747e+00, -6.700e-01, -3.000e-03
6.160e-03, 2.319e+00, -1.182e-02, -2.831e-02, 3.362e-01, 3.315e-01, 5.005e+00, 2.747e+00, -6.700e-01, -3.000e-03
